abortions,1.0
ahhhhhabyssia,1.0
badcko,1.0
biscuit,1.0
blogs,1.0
cutesy,1.0
derby,1.0
designates,1.0
ecmarsh,1.0
enviable,1.0
exhibiting,1.0
freedomi,1.0
für,1.0
illuminate,1.0
imbd,1.0
incendio,1.0
inn,1.0
justthinktwice,1.0
komunizm,1.0
krrrrrrraaaaaaaaaaaaaagbuhbuhbuhbuhbuhbuhbuhbuhbuh,1.0
latinousa,1.0
madabouttrade,1.0
mizpeh,1.0
neuroanatomical,1.0
overwatch,1.0
pakistan,1.0
pappupedia,1.0
pickering,1.0
policymy,1.0
rebuttaling,1.0
roxanne,1.0
fiated,0.9487995902940344
diversified,0.9459627977701429
chineseyou,0.9377632521714121
ceaseless,0.9188561708355355
renounded,0.9180838169928738
ineffectiveness,0.9143062339627571
h2s,0.913056384044096
atainst,0.9124753947993925
1samuel,0.9059603625690701
jamaica,0.9057031080162891
camels,0.9018457672338682
glace,0.8997021926991179
yiouj,0.8917707369102755
cityscape,0.890299202276548
dikey,0.8843286165463455
spazz,0.8636852342946452
leuba,0.8622634946440846
grandmummy,0.8487412546311068
20sense,0.8482713206386737
additive,0.8478716798636522
alrger,0.8478716798636522
deterrentin,0.8478716798636522
komonoire,0.8478716798636522
wingsuit,0.8478716798636522
pickers,0.8452598539204392
badger,0.8395119352350894
foolish,0.8395119352350894
grantic,0.8395119352350894
notthing,0.8395119352350894
singly,0.8395119352350894
fracas,0.8391839889370006
mesfin,0.8386065129947684
babeslayer,0.8377432553377476
notspeak,0.8371165568577945
20th,0.8254825971621674
columbuslibrary,0.8236976084179888
supertonic,0.8163565878380121
foresight,0.8152911506726337
reproduce,0.8136095582065602
h3,0.8083009552946595
pterosaur,0.8050516020341657
lob,0.8011833640057179
lotteries,0.7996733424122844
fact_sheets,0.7969826333726245
loathing,0.7953827178508219
badass,0.7911647714694533
victoria,0.7904529311314724
holdly,0.7865811511691384
bailing,0.7823288966785861
dizzib,0.7807053944381799
unocha,0.7781606427531123
rallies,0.7756594372039317
amren,0.7712205760862253
________________________________________________________________________________________________i,0.7675831788682174
foreshadows,0.7662701472810122
hans,0.7654367971143784
remixing,0.7647056790099817
financiers,0.7644967231696176
halfer,0.7609769024497007
governmentstance,0.760051503586486
_______________________________________________________________________________________________references1,0.7595743417271853
couse,0.7581239765632112
immaturely,0.757934058100656
convictsshe,0.7572431124617678
kxl,0.7568140841060923
inaugurated,0.7557661881682644
neglects,0.7554017334983607
niggers,0.7549224393545776
house4,0.7543165185918128
